Total number of words: 2103361
Total number of distinct words: 43654
Popular treshold: 2183
Lower common treshold: 20735
Upper common treshold: 22919
Rare treshold: 41471

Popular words
+--------------+---------+----+
|          Word|Frequency|Rank|
|             tryalls|        1|41758|
|              trymme|        1|41759|
|                ttme|        1|41760|
|                 tua|        1|41761|
|                tuae|        1|41762|
|            tub-fast|        1|41763|
|                tubs|        1|41764|
|             tubular|        1|41765|
|               tucke|        1|41766|
|           tucked-up|        1|41767|
|             tucking|        1|41768|
|            tudesqui|        1|41769|
|              tugged|        1|41770|
|             tugging|        1|41771|
|                 tuh|        1|41772|
|             tullius|        1|41773|
|              tullys|        1|41774|
|               tumbi|        1|41775|
|         tumblerfuls|        1|41776|
|      tumbling-trick|        1|41777|
|        tumultuously|        1|41778|
|            tun-dish|        1|41779|
|      tunbridge-ware|        1|41780|
|              tunics|        1|41781|
|            tunloose|        1|41782|
|              tunnel|        1|41783|
|           tunsettle|        1|41784|
|              tupman|        1|41785|
|             tupmans|        1|41786|
|             tupping|        1|41787|
|              turban|        1|41788|
|          turbulence|        1|41789|
|                turd|        1|41790|
|              tureen|        1|41791|
|               turfy|        1|41792|
|        turkey-cocks|        1|41793|
|            turlygod|        1|41794|
|             turmoil|        1|41795|
|           turmoiled|        1|41796|
|            turnbull|        1|41797|
|            turncoat|        1|41798|
|           turncoats|        1|41799|
|             turneth|        1|41800|
|      turnip-parings|        1|41801|
|     turnpike-keeper|        1|41802|
|       turnpike-road|        1|41803|
|               turph|        1|41804|
|           turquesco|        1|41805|
|           turquoise|        1|41806|
|              turres|        1|41807|
|        turtle-doves|        1|41808|
|             tuscany|        1|41809|
|              tusked|        1|41810|
|              tussle|        1|41811|
|                tuto|        1|41812|
|               tutto|        1|41813|
|             twaddle|        1|41814|
|                tway|        1|41815|
|              tweaks|        1|41816|
|        twelve-month|        1|41817|
|        twelve-score|        1|41818|
|        twelvemonths|        1|41819|
|             twentie|        1|41820|
|            twenties|        1|41821|
|      twenty-seventh|        1|41822|
|        twenty-third|        1|41823|
|              twerei|        1|41824|
|       twice-married|        1|41825|
|           twice-sod|        1|41826|
|          twice-told|        1|41827|
|             twiggen|        1|41828|
|             twilled|        1|41829|
|           twin-born|        1|41830|
|        twin-brother|        1|41831|
|          twinckling|        1|41832|
|               twind|        1|41833|
|              twines|        1|41834|
|              twinge|        1|41835|
|             twinges|        1|41836|
|               twire|        1|41837|
|              twists|        1|41838|
|              twitch|        1|41839|
|            twitches|        1|41840|
|               twits|        1|41841|
|             twitted|        1|41842|
|            twitting|        1|41843|
|       two-and-fifty|        1|41844|
|         two-and-two|        1|41845|
|            two-fold|        1|41846|
|          two-gallon|        1|41847|
|            two-hand|        1|41848|
|          two-handed|        1|41849|
|          two-headed|        1|41850|
|          two-legged|        1|41851|
|           two-pence|        1|41852|
|               twold|        1|41853|
|            twopence|        1|41854|
|           twopences|        1|41855|
|             twyning|        1|41856|
|               twyns|        1|41857|
|           twynshave|        1|41858|
|              tyburn|        1|41859|
|                tyde|        1|41860|
|             tydings|        1|41861|
|                tyes|        1|41862|
|             tymbria|        1|41863|
|              typhon|        1|41864|
|             typhons|        1|41865|
|            typified|        1|41866|
|          typography|        1|41867|
|            tyrannic|        1|41868|
|           tyrannies|        1|41869|
|             tyrians|        1|41870|
|             tytlers|        1|41871|
|              tytles|        1|41872|
|              ubique|        1|41873|
|            uchchata|        1|41874|
|     udakakashvedika|        1|41875|
|            uddalika|        1|41876|
|               udder|        1|41877|
|              udders|        1|41878|
|           uddvalaka|        1|41879|
|                udge|        1|41880|
|                 uds|        1|41881|
|                  ue|        1|41882|
|               ulcer|        1|41883|
|           ulcerated|        1|41884|
|              ulcers|        1|41885|
|              ulster|        1|41886|
|                 ult|        1|41887|
|            ulterior|        1|41888|
|                  um|        1|41889|
|               umber|        1|41890|
|           umbilical|        1|41891|
|               umbra|        1|41892|
|           umfrevile|        1|41893|
|             umpires|        1|41894|
|          un-feeling|        1|41895|
|     unacceptabobble|        1|41896|
|      unaccommodated|        1|41897|
|       unaccountably|        1|41898|
|        unaccustomed|        1|41899|
|          unachieved|        1|41900|
|            unaching|        1|41901|
|      unacknowledged|        1|41902|
|             unacted|        1|41903|
|            unactive|        1|41904|
|            unadvisd|        1|41905|
|        unaffectedly|        1|41906|
|         unagreeable|        1|41907|
|          unaimiable|        1|41908|
|         unalterably|        1|41909|
|           unamiable|        1|41910|
|             unaneld|        1|41911|
|           unannoyed|        1|41912|
|        unapproached|        1|41913|
|          unapproved|        1|41914|
|           unaptness|        1|41915|
|              unarms|        1|41916|
|          unartistic|        1|41917|
|              unaskd|        1|41918|
|             unasked|        1|41919|
|        unassailable|        1|41920|
|          unassailed|        1|41921|
|         unassertive|        1|41922|
|          unassisted|        1|41923|
