Total number of words: 12036636
Total number of distinct words: 279363
Popular treshold: 13969
Lower common treshold: 132697
Upper common treshold: 146666
Rare treshold: 265394

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
| apoptosis-producing|        1|142084|
|      apoptosisworld|        1|142085|
|             apoptoz|        1|142086|
|            apoptozo|        1|142087|
|              aporia|        1|142088|
|            apostacy|        1|142089|
|           apostases|        1|142090|
|          apostasize|        1|142091|
|         apostasized|        1|142092|
|         apostatized|        1|142093|
|           apostelen|        1|142094|
|        apostelgesch|        1|142095|
|   apostelgeschichte|        1|142096|
|    apostelliteratur|        1|142097|
|     apostelnstrasse|        1|142098|
|            apostels|        1|142099|
|         aposteriori|        1|142100|
|    aposteriorisches|        1|142101|
|       apostolically|        1|142102|
|         apostolides|        1|142103|
|          apostolien|        1|142104|
|         apostoliese|        1|142105|
|         apostolinen|        1|142106|
|         apostolique|        1|142107|
|       apostolisches|        1|142108|
|         apostoliska|        1|142109|
|         apostoliske|        1|142110|
|           apostoloj|        1|142111|
|           apostolsk|        1|142112|
|          apostolske|        1|142113|
|          apostolski|        1|142114|
|         apostolskie|        1|142115|
|     apostrophe-like|        1|142116|
|        apostrophize|        1|142117|
|       apostrophizes|        1|142118|
|      apotemnophilia|        1|142119|
|         apothecarys|        1|142120|
|          apothecium|        1|142121|
|            apothegm|        1|142122|
|        apothegmatic|        1|142123|
|             apothem|        1|142124|
|         apotheosize|        1|142125|
|              apotol|        1|142126|
|          apotropaic|        1|142127|
|      apotropaically|        1|142128|
|         apotrophaic|        1|142129|
|              apotti|        1|142130|
|              apoyan|        1|142131|
|                appa|        1|142132|
|           appadurai|        1|142133|
|    appalachiosaurus|        1|142134|
|              appall|        1|142135|
|          appaloosas|        1|142136|
|            appanage|        1|142137|
|            apparaat|        1|142138|
|    apparantapparent|        1|142139|
|         apparatchik|        1|142140|
|            apparate|        1|142141|
|         apparations|        1|142142|
|            apparato|        1|142143|
|           apparatum|        1|142144|
|         apparatuses|        1|142145|
|            appareil|        1|142146|
|          apparelled|        1|142147|
|     apparently-dead|        1|142148|
|         apparentthe|        1|142149|
|                appb|        1|142150|
|        appeal-level|        1|142151|
|  appeal-to-extremes|        1|142152|
|          appealable|        1|142153|
| appearance-oriented|        1|142154|
| appearancefeaturing|        1|142155|
|             appeare|        1|142156|
|          appearence|        1|142157|
|         appearences|        1|142158|
|           appearent|        1|142159|
|         appearently|        1|142160|
|           appeareth|        1|142161|
|          appelation|        1|142162|
|         appelations|        1|142163|
|          appelbaums|        1|142164|
|             appeled|        1|142165|
|              appell|        1|142166|
|         appellantur|        1|142167|
| appellationsdomstol|        1|142168|
|         appellative|        1|142169|
|            appellee|        1|142170|
|           appellees|        1|142171|
|          appellicon|        1|142172|
|             appello|        1|142173|
|           appelmans|        1|142174|
|         append-only|        1|142175|
|        appendectomy|        1|142176|
|           appendice|        1|142177|
|          appendixes|        1|142178|
|           appenidix|        1|142179|
|            appenine|        1|142180|
|          appennines|        1|142181|
|           appenzell|        1|142182|
|            apperard|        1|142183|
|        apperception|        1|142184|
|            apperson|        1|142185|
|           appertain|        1|142186|
|         appertained|        1|142187|
|        appertaining|        1|142188|
|       appertization|        1|142189|
|           appetizer|        1|142190|
|          appetizing|        1|142191|
|       appianglorius|        1|142192|
|              appias|        1|142193|
|               appid|        1|142194|
|            appietto|        1|142195|
|            appilies|        1|142196|
|               appio|        1|142197|
|              appiqs|        1|142198|
|           applanata|        1|142199|
|         apple-bough|        1|142200|
|       apple-centric|        1|142201|
|    apple-compatible|        1|142202|
|        apple-format|        1|142203|
|          apple-logo|        1|142204|
|         apple-owned|        1|142205|
|        apple-shaped|        1|142206|
|      apple-standard|        1|142207|
|          applebaums|        1|142208|
|         applebranch|        1|142209|
|         applecactus|        1|142210|
|       applecomputer|        1|142211|
|applecomputerhead...|        1|142212|
|          applecross|        1|142213|
|          appledelhi|        1|142214|
|           applehead|        1|142215|
|            appleish|        1|142216|
|           applelink|        1|142217|
|            appleman|        1|142218|
|        applematters|        1|142219|
|          applepedia|        1|142220|
|      applesoft-like|        1|142221|
|        applet-based|        1|142222|
|           appletons|        1|142223|
|        appletviewer|        1|142224|
|        applewarrior|        1|142225|
|           applewood|        1|142226|
|              appley|        1|142227|
|           appleyard|        1|142228|
|application-agnostic|        1|142229|
|application-custo...|        1|142230|
| application-defined|        1|142231|
| application-focused|        1|142232|
|application-integ...|        1|142233|
|     applicator-type|        1|142234|
|         applicators|        1|142235|
|    appliedmaterials|        1|142236|
|          appliquees|        1|142237|
|              applix|        1|142238|
|           applyable|        1|142239|
|          appologist|        1|142240|
|             appolyn|        1|142241|
|            apposite|        1|142242|
|         appositions|        1|142243|
|          appositive|        1|142244|
|               appox|        1|142245|
|        appoximately|        1|142246|
|        apppearances|        1|142247|
|   appraisercitywide|        1|142248|
|          appraisers|        1|142249|
|           appraises|        1|142250|
|          appraising|        1|142251|
|          appraoches|        1|142252|
|            appratus|        1|142253|
|         appreaciate|        1|142254|
|          appreances|        1|142255|
|           appreared|        1|142256|
|       appreciations|        1|142257|
|      appreciatively|        1|142258|
|       apprehensible|        1|142259|
|        apprehensive|        1|142260|
|            apprendi|        1|142261|
|           apprendre|        1|142262|
|      apprenticeboys|        1|142263|
|            appresso|        1|142264|
|             apprise|        1|142265|
|           approachs|        1|142266|
|            approche|        1|142267|
|          appropiate|        1|142268|
|        appropiation|        1|142269|
|        appropriates|        1|142270|
|approvalballotchoice|        1|142271|
|  approvalballotmark|        1|142272|
|  approvalballotname|        1|142273|
|  approvalballotword|        1|142274|
|         approvement|        1|142275|
|        approxiamate|        1|142276|
|      approximatelly|        1|142277|
|     approximatively|        1|142278|
|      approximiately|        1|142279|
|            appstate|        1|142280|
|            apptitle|        1|142281|
|       appuldurcombe|        1|142282|
|           appuleius|        1|142283|
|       appurtenances|        1|142284|
|             apraxia|        1|142285|
|           apreciado|        1|142286|
|             apreece|        1|142287|
|               aprel|        1|142288|
|             aprende|        1|142289|
|               apres|        1|142290|
|          apricomens|        1|142291|
|              aprika|        1|142292|
|           april-aug|        1|142293|
|          april-july|        1|142294|
|          april-june|        1|142295|
