Total number of words: 25253437
Total number of distinct words: 441530
Popular treshold: 22077
Lower common treshold: 209726
Upper common treshold: 231804
Rare treshold: 419453

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|           alkalines|        1|216674|
|            alkalino|        1|216675|
|         alkaliphile|        1|216676|
|           alkalised|        1|216677|
|          alkalising|        1|216678|
|             alkalni|        1|216679|
|          alkaloidal|        1|216680|
|          alkaloidas|        1|216681|
|           alkaloide|        1|216682|
|           alkaloidi|        1|216683|
|           alkaloido|        1|216684|
|              alkana|        1|216685|
|        alkane-water|        1|216686|
|              alkano|        1|216687|
|            alkanoat|        1|216688|
|alkanschmelzundsi...|        1|216689|
|           alkaphrah|        1|216690|
|        alkaptonuria|        1|216691|
|              alkari|        1|216692|
|          alkborough|        1|216693|
|            alkeemia|        1|216694|
|              alkeen|        1|216695|
|             alkeeni|        1|216696|
|            alkeenid|        1|216697|
|     alkeishiukkanen|        1|216698|
|            alkemade|        1|216699|
|            alkemene|        1|216700|
|              alkemi|        1|216701|
|             alkemia|        1|216702|
|            alkemija|        1|216703|
|alkeneandhbrreaction|        1|216704|
|             alkenyl|        1|216705|
|          alkhalikoi|        1|216706|
|             alkhema|        1|216707|
|             alkhemy|        1|216708|
|                alki|        1|216709|
|          alkidamasz|        1|216710|
|             alkimia|        1|216711|
|            alkimija|        1|216712|
|            alkimiya|        1|216713|
|               alkin|        1|216714|
|              alkine|        1|216715|
|              alkino|        1|216716|
|            alkinoos|        1|216717|
|               alkly|        1|216718|
|      alkmaarderhout|        1|216719|
|        alkmaeonidai|        1|216720|
|              alkmen|        1|216721|
|           alkoholao|        1|216722|
|            alkoholi|        1|216723|
|         alkoholiari|        1|216724|
|          alkoholicy|        1|216725|
|           alkoholid|        1|216726|
|       alkoholijuoma|        1|216727|
|         alkoholiker|        1|216728|
|           alkoholin|        1|216729|
|         alkoholinis|        1|216730|
|          alkoholism|        1|216731|
|         alkoholismi|        1|216732|
|         alkoholismo|        1|216733|
|        alkoholismus|        1|216734|
|        alkoholister|        1|216735|
|         alkoholizem|        1|216736|
|          alkoholizm|        1|216737|
|        alkoholizmus|        1|216738|
|    alkoholkrankheit|        1|216739|
|      alkoholpolitik|        1|216740|
|         alkoholuloj|        1|216741|
|            alkolizm|        1|216742|
|            alkoller|        1|216743|
|             alkopop|        1|216744|
|             alkoran|        1|216745|
|             alkorta|        1|216746|
|           alkoxides|        1|216747|
|              alkoxy|        1|216748|
|             alkrama|        1|216749|
|            alkruger|        1|216750|
|             alksnis|        1|216751|
|        alkuaineiden|        1|216752|
|               alkul|        1|216753|
|              alkula|        1|216754|
|              alkuna|        1|216755|
|                alky|        1|216756|
|   alkyl-substituted|        1|216757|
|            alkylate|        1|216758|
|           alkylaton|        1|216759|
|        alkylbenzene|        1|216760|
|       alkylbenzenes|        1|216761|
|         alkylborane|        1|216762|
|          alkyonidon|        1|216763|
|             alkyyni|        1|216764|
|             all-air|        1|216765|
|          all-alaska|        1|216766|
|       all-aluminium|        1|216767|
|          all-amhara|        1|216768|
|             all-apc|        1|216769|
|             all-art|        1|216770|
|      all-benevolent|        1|216771|
|        all-bits-one|        1|216772|
|            all-blow|        1|216773|
|           all-brass|        1|216774|
|           all-brick|        1|216775|
|   all-but-announced|        1|216776|
|     all-but-assured|        1|216777|
|   all-but-forgotten|        1|216778|
|      all-but-gothic|        1|216779|
|  all-but-landlocked|        1|216780|
|all-but-unobtainable|        1|216781|
|       all-byzantine|        1|216782|
|          all-campus|        1|216783|
|        all-capitals|        1|216784|
|            all-caps|        1|216785|
|          all-carbon|        1|216786|
|       all-caribbean|        1|216787|
|             all-cgi|        1|216788|
|           all-chain|        1|216789|
|         all-charity|        1|216790|
|         all-chechen|        1|216791|
|       all-classical|        1|216792|
|           all-clear|        1|216793|
|      all-conference|        1|216794|
|         all-council|        1|216795|
|         all-country|        1|216796|
|        all-creative|        1|216797|
|             all-cup|        1|216798|
|         all-dancing|        1|216799|
|          all-decade|        1|216800|
|      all-democratic|        1|216801|
|       all-devouring|        1|216802|
|           all-disco|        1|216803|
|         all-economy|        1|216804|
|         all-england|        1|216805|
|      all-explaining|        1|216806|
|           all-fours|        1|216807|
|         all-freight|        1|216808|
|           all-girls|        1|216809|
|             all-god|        1|216810|
|             all-gps|        1|216811|
|         all-granite|        1|216812|
|           all-grass|        1|216813|
|            all-grey|        1|216814|
|           all-hosts|        1|216815|
|       all-hungarian|        1|216816|
|      all-importance|        1|216817|
|          all-inland|        1|216818|
|    all-instrumental|        1|216819|
|           all-irish|        1|216820|
|            all-iron|        1|216821|
|          all-is-god|        1|216822|
|           all-japan|        1|216823|
|            all-jazz|        1|216824|
|             all-jet|        1|216825|
|            all-land|        1|216826|
|          all-league|        1|216827|
|         all-leather|        1|216828|
|         all-liberal|        1|216829|
|      all-lower-case|        1|216830|
|             all-lox|        1|216831|
|        all-magnetic|        1|216832|
|          all-marine|        1|216833|
|      all-mechanical|        1|216834|
|            all-mens|        1|216835|
|        all-merciful|        1|216836|
|   all-metallic-sail|        1|216837|
